"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Atg12","Group_safe",0.279315676837668,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.936722667287725,-0.0943061182430384
"Atg13","Group_safe",0.556650786476936,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05715625457818,0.0801886322025224
"Atg14","Group_safe",0.249892381307086,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.915456798713869,-0.127436289423851
"Atg16l1","Group_safe",0.95403899178501,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00277347435729,0.00399573921894149
"Atg16l2","Group_safe",0.39051638411934,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06488008093778,0.0906909737587337
"Atg2a","Group_safe",0.791701392798268,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02187229344925,0.0312149094657518
"Atg2b","Group_safe",0.775808286932442,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01723861129564,0.0246581285126102
"Atg3","Group_safe",0.44617914339734,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.958058691057884,-0.0618140561445493
"Atg4a","Group_safe",0.637172251503996,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.22241818645879,0.289737912261444
"Atg4b","Group_safe",0.732284525564745,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02149024147507,0.0306754217483105
"Atg4c","Group_safe",0.0958895591945495,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.90621188607537,-0.14207968120497
"Atg4d","Group_safe",0.278185338820219,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08392490665896,0.11626481154107
"Atg5","Group_safe",0.897026898085738,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00568775324467,0.00818244553069038
"Atg7","Group_safe",0.596729589663087,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0382309140444,0.0541273507257854
"Atg9a","Group_safe",0.276209833475392,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05446786742378,0.0765151328606859
"Atg9b","Group_safe",0.428563500662288,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.894808364456657,-0.160349352455756
"Athl1","Group_safe",0.120727420601533,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07391246874871,0.102876408548279
"Atic","Group_safe",0.695968427091539,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03120708198232,0.0443340767890123
"Atl1","Group_safe",0.901079875350035,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01710983842066,0.0244754852801662
"Atl2","Group_safe",0.373712328735079,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.935042301708853,-0.096896460277371
"Atl3","Group_safe",0.320118566599757,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.918124367981651,-0.123238502340352
"Atm","Group_safe",0.150187418679649,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.790049705244836,-0.339984672921147
"Atmin","Group_safe",0.525300462321552,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03759751689356,0.053246932148632
"Atn1","Group_safe",0.5882459945062,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03349109704555,0.0475259607966817
"Atoh8","Group_safe",0.00314489283413868,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.1939846342738,0.255784270271364
"Atox1","Group_safe",0.906949563377351,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00733340650423,0.0105412645763703
"Atp10a","Group_safe",0.689261844451834,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02452896251447,0.0349607686199257
"Atp10b","Group_safe",0.505387831806494,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.25756540483684,0.330633435243485
"Atp10d","Group_safe",0.222483622624581,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.91495523910598,-0.128226928429901
"Atp11a","Group_safe",0.936942669202408,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.99423826339604,-0.00833646822174251
"Atp11b","Group_safe",0.122686260899497,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.793632432850142,-0.33345711029669
"Atp11c","Group_safe",0.32668953557869,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.84215519653549,-0.247841970099219
"Atp13a1","Group_safe",0.359064540895932,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05668737079503,0.0795486072624808
"Atp13a2","Group_safe",0.177023124422249,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10263487548878,0.14095513859227
"Atp13a3","Group_safe",0.102857680003843,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.781690805289888,-0.355330026849182
"Atp13a5","Group_safe",0.170508548141148,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.676107075377142,-0.564676350032782
"Atp1a1","Group_safe",0.394222414557067,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0499158302423,0.0702736744062943
"Atp1a2","Group_safe",0.324389802209609,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.905518515250716,-0.143183954443783
"Atp1a3","Group_safe",0.873375647092235,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.968356365123657,-0.0463900230247155
"Atp1b1","Group_safe",0.745135509928153,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.95337518901864,-0.0688840142097198
"Atp1b2","Group_safe",0.807056166629791,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05320014186473,0.0747796208258301
"Atp1b3","Group_safe",0.833676201754475,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986116828127582,-0.0201695178828003
"Atp2a1","Group_safe",0.931732958813315,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.990039729017315,-0.0144416750423696
"Atp2a2","Group_safe",0.378555668438141,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.94513674721741,-0.0814050139561318
"Atp2a3","Group_safe",0.429392887510098,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.898864786018998,-0.153823983832013
"Atp2b1","Group_safe",0.335498671087498,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.858349130319747,-0.220363516940745
"Atp2b4","Group_safe",0.773036634953446,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03064052114808,0.043541220396281
"Atp2c1","Group_safe",0.117956363740872,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.899607827827217,-0.152631880283
"Atp5a1","Group_safe",0.323089314794004,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06391391351151,0.089381420035937
"Atp5b","Group_safe",0.157029791435827,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08396907159281,0.116323593503374
"Atp5c1","Group_safe",0.196491911653601,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06281662775237,0.087892704062839
"Atp5d","Group_safe",0.116584964396381,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08651840817426,0.119712617369402
"Atp5e","Group_safe",0.715973441641193,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02495785883129,0.0355645945063993
"Atp5f1","Group_safe",0.758711594487531,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01890457351365,0.0270189408410186
"Atp5g1","Group_safe",0.698704021960498,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02057948764301,0.0293885507807188
"Atp5g2","Group_safe",0.471817414329031,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0438994017874,0.0619826893644412
"Atp5g3","Group_safe",0.425142207233641,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04566321680983,0.0644182687221703
"Atp5h","Group_safe",0.45918436139887,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03884462827111,0.054979897953001
"Atp5j","Group_safe",0.923693486245131,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00602480967775,0.00866588402784748
"Atp5j2","Group_safe",0.542239734654062,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03871202714804,0.0547957364453661
"Atp5k","Group_safe",0.950931245399629,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00435463133942,0.00626876584078955
"Atp5l","Group_safe",0.974807692576355,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.997676422899604,-0.00335611376614241
"Atp5o","Group_safe",0.276665899447792,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07226707997899,0.100664296626051
"Atp5s","Group_safe",0.864618306753878,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.98369548812579,-0.0237163095679716
"Atp5sl","Group_safe",0.443276940773417,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06740137701997,0.0941027776142509
"Atp6ap1","Group_safe",0.990633907393231,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00114268204564,0.00164760055794385
"Atp6ap2","Group_safe",0.400531519190533,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.961226585704477,-0.0570515436588795
"Atp6v0a1","Group_safe",0.733561241804954,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01829693384355,0.0261583104502323
"Atp6v0a2","Group_safe",0.994004864275944,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.999534996687354,-0.000671013997110977
"Atp6v0b","Group_safe",0.964713690775912,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.995181510588392,-0.00696841290581091
"Atp6v0d1","Group_safe",0.43289198358299,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05659168920636,0.0794179672952407
"Atp6v0e","Group_safe",0.949333658590379,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00478452828181,0.00688615482888256
"Atp6v0e2","Group_safe",0.892550170394794,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01135423989427,0.0162884083443824
"Atp6v1a","Group_safe",0.447449165178749,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.94086988755286,-0.0879328677475675
"Atp6v1b2","Group_safe",0.903907720952063,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986885138529155,-0.0190459126548535
"Atp6v1c1","Group_safe",0.461863330329985,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.95495764615836,-0.0664913460659886
"Atp6v1c2","Group_safe",0.65766899514576,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.892122217124941,-0.164686727833924
"Atp6v1d","Group_safe",0.582097744315698,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.967484080555664,-0.0476901722270593
"Atp6v1e1","Group_safe",0.630894306206597,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.971953563880633,-0.0410407057059334
"Atp6v1f","Group_safe",0.818134098545056,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.975574485798692,-0.0356760670659251
"Atp6v1g1","Group_safe",0.880640318336254,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.991336720914408,-0.0125529233664
"Atp6v1g2","Group_safe",0.266601437650578,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.850495809004164,-0.233623968162495
"Atp6v1h","Group_safe",0.523654871927395,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.948850363400601,-0.0757475071156459
"Atp7a","Group_safe",0.0906197013146473,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.764893878181598,-0.386668493541338
"Atp8a1","Group_safe",0.834977612122848,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.14103392816552,0.190341690196625
"Atp8b1","Group_safe",0.371301700312605,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.867983344529802,-0.204260735391337
"Atp8b2","Group_safe",0.394963979474085,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05299004528803,0.0744917975398124
"Atp8b4","Group_safe",0.63313490126138,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.876005971866961,-0.190987389954198
"Atp8b5","Group_safe",0.317630361553809,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.45516193512513,0.541179709836192
"Atp9a","Group_safe",0.437542212346557,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.860159136273177,-0.217324500336239
"Atp9b","Group_safe",0.359293124358254,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05048709625715,0.071058440659075
"Atpaf1","Group_safe",0.542990600422803,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05275669913719,0.0741720560163856
"Atpaf2","Group_safe",0.567003011723969,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03462174103807,0.0491034130647563
"Atpif1","Group_safe",0.86697554363397,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00910531207216,0.0130767445889344
"Atr","Group_safe",0.398135544942924,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.850961566213278,-0.232834121008617
"Atraid","Group_safe",0.929440598504958,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0060212032679,0.00866071222801823
"Atrip","Group_safe",0.801204631733246,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0178969567854,0.0255915226523324
"Atrn","Group_safe",0.566131168709953,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.965265552710878,-0.0510022003039198
"Atrnl1","Group_safe",0.471243130487318,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.926291133349322,-0.110462391005779
"Atrx","Group_safe",0.230953682044922,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.860353079231349,-0.216999247725263
"Atxn1","Group_safe",0.251333487609879,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.847975082350812,-0.237906222902049
"Atxn10","Group_safe",0.37379536918123,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04781946453855,0.0673901672078095
"Atxn1l","Group_safe",0.177082510510339,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0774003371657,0.107554421772109
"Atxn2","Group_safe",0.58806032809512,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.970150208581906,-0.0437199574854403
"Atxn2l","Group_safe",0.651268858381959,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03222218212595,0.0457535391246837
"Atxn3","Group_safe",0.0585537566307367,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.775396624908873,-0.366993639444681
"Atxn7","Group_safe",0.155728538339972,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.787971529864739,-0.343784590161245
"Atxn7l1","Group_safe",0.508476872266781,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.963008925827444,-0.0543789248691876
"Atxn7l2","Group_safe",0.360101056704654,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07916819966766,0.109919741484702
"Atxn7l3","Group_safe",0.191768028172744,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06280526064267,0.0878772739688236
"Atxn7l3b","Group_safe",0.438878665617533,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.96557749340745,-0.0505360461016752
"AU018091","Group_safe",0.139925646502826,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.19241654725405,0.253888300968154
"AU019823","Group_safe",0.0671714412794154,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.845355061831818,-0.24237067260093
"AU021092","Group_safe",0.226376670706524,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.73787005015166,-0.438561336202806
"AU022252","Group_safe",0.156726728619077,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09874926542944,0.135862200852951
"AU040320","Group_safe",0.472837072972544,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05089412487863,0.0716173284754787
"AU041133","Group_safe",0.918593666247552,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.978653274232507,-0.0311302750439959
"Auh","Group_safe",0.931917364853541,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.99038584450628,-0.0139374004952568
"Aunip","Group_safe",0.452543306125751,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.13404370628596,0.181476243125746
"Aup1","Group_safe",0.858524392236634,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0135709452978,0.0194470743471236
"Aurka","Group_safe",0.29667216889913,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.14080295341984,0.19004962188624
"Aurkaip1","Group_safe",0.53208860315479,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04060905523761,0.0574281666166999
"Aurkb","Group_safe",0.213121268452034,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.1852054574376,0.245137174510074
"Auts2","Group_safe",0.264936839575388,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.918131124375801,-0.123227885717148
"AV039307","Group_safe",0.942521020346785,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03169895104265,0.0450220548706065
"AV051173","Group_safe",0.81831658941592,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.893929892727297,-0.161766403725624
"Aven","Group_safe",0.903937708917612,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01016872854922,0.0145962865518502
"Avil","Group_safe",0.193470762036279,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.510687019709731,-0.969488704798043
"Avl9","Group_safe",0.361552782412835,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.878598745672384,-0.186723655112416
"Avpi1","Group_safe",0.45741053932922,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05693462846487,0.0798861486164581
"Avpr1a","Group_safe",0.504318116813307,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.711775877449521,-0.490505055090613
"AW011738","Group_safe",0.368204091594108,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.846733867487562,-0.240019500050018
"AW046200","Group_safe",0.841749169787655,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.939254360202204,-0.0904121867325903
"AW146154","Group_safe",0.63308939547599,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.924679498763085,-0.11297469214391
"AW209491","Group_safe",0.606916942003409,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.95999397775682,-0.0589027393531751
"AW549877","Group_safe",0.0704987970603778,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.807526453960882,-0.308418572699325
"AW554918","Group_safe",0.911200277188599,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00972568930282,0.0139634113596696
"Awat2","Group_safe",0.487235371567854,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.14739472712927,0.198361793189733
"Axin1","Group_safe",0.103305609799293,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07833836979223,0.108809949725973
"Axin2","Group_safe",0.899847973082117,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.987405870617309,-0.0182848722457625
"Axl","Group_safe",0.0863128785212173,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07974576367253,0.110691656215574
"Azi2","Group_safe",0.0925122742793347,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.855896020456142,-0.224492555134803
"Azin1","Group_safe",0.142229944033601,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.908896682602486,-0.137811787232045
"Azin2","Group_safe",0.818107282977852,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02188148541182,0.031227886761697
"B130024G19Rik","Group_safe",0.964351113881395,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.980767431168374,-0.0280170233546145
"B130034C11Rik","Group_safe",0.586337445871548,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.815414756421442,-0.294394029619152
"B230118H07Rik","Group_safe",0.63767115221977,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02418170636256,0.0344716954279988
"B230119M05Rik","Group_safe",0.925993069526947,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.955057016888284,-0.0663412302975886
"B230208H11Rik","Group_safe",0.493632099832057,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.18497112515142,0.244851904601685
"B230216N24Rik","Group_safe",0.464399153303802,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.789532453152125,-0.340929526662056
"B230217C12Rik","Group_safe",0.142777913989398,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.27188079821437,0.346963466311404
"B230217O12Rik","Group_safe",0.735153823790521,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.950866819074519,-0.0726848073408358
"B230219D22Rik","Group_safe",0.175790845502578,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.868254038201075,-0.203810879370272
"B230307C23Rik","Group_safe",0.46869397191157,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.902828883088353,-0.147475521260377
"B230312C02Rik","Group_safe",0.403766240667578,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.718597617394218,-0.476743942986256
"B230319C09Rik","Group_safe",0.253452717434662,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.67038222734967,0.740178267013909
"B230354K17Rik","Group_safe",0.0741812942346842,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.810501533933753,-0.303113178735509
"B2m","Group_safe",0.450510786595714,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.94228351144583,-0.0857668959640372
"B330016D10Rik","Group_safe",0.704460124023409,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.928954040938811,-0.106320872391187
"B3galnt1","Group_safe",0.764666657578528,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02028837028883,0.0289769674786362
"B3galnt2","Group_safe",0.206356557704214,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.939250556436152,-0.0904180293304691
"B3galt1","Group_safe",0.691175045792085,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.17559899069926,0.23339602548858
"B3galt2","Group_safe",0.737059546879459,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.912996725510115,-0.13131840893722
"B3galt4","Group_safe",0.943571860875977,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986842213276579,-0.0191086650395472
"B3galt5","Group_safe",0.803211529007255,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.937224493271952,-0.0935334370368912
"B3galt6","Group_safe",0.679267090665674,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03608520420163,0.0511426503455067
"B3gat2","Group_safe",0.266549278936233,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.76558932636326,-0.385357378582409
"B3gat3","Group_safe",0.579059984072429,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03196961704202,0.0454004959665258
"B3glct","Group_safe",0.812214993034888,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986198178493448,-0.02005050670144
"B3gnt2","Group_safe",0.412215332135548,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964172684383027,-0.0526365370297489
"B3gnt4","Group_safe",0.47889551456838,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.664294204588473,-0.590105766723846
"B3gnt5","Group_safe",0.794928831715148,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.954364779759056,-0.0673872926385164
"B3gnt8","Group_safe",0.8595231703805,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02576682598949,0.0367028194242113
"B3gnt9","Group_safe",0.0461642328041078,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10603527301987,0.145397395879482
"B3gntl1","Group_safe",0.929586523637368,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.992967963548782,-0.0101809225263403
"B430212C06Rik","Group_safe",0.513684223947507,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.20871876955637,0.273478614344753
"B430319G15Rik","Group_safe",0.579949141688638,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.913021929747959,-0.131278582368258
