"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature"
75.8969560199118,0.819901478146981,0.196049014893661,4.18212495784131,2.88797160940971e-05,0.0050110810209889,"Gm4944"
1002.61731610964,0.716609056946868,0.172500212057558,4.15425029569098,3.26355788161614e-05,0.0050110810209889,"Foxc1"
526.347983059532,0.71479822450347,0.171753229912928,4.16177456963019,3.15784009414084e-05,0.0050110810209889,"Cd55"
120.498538583184,0.660322244223728,0.157882475358906,4.18236566612382,2.88491478469378e-05,0.0050110810209889,"Lvrn"
715.254905822833,0.546899145834938,0.131216420703708,4.16791696421791,3.07395865679325e-05,0.0050110810209889,"Add3"
82324.3707528658,-0.445442349287219,0.106344791348548,-4.18866165083037,2.80604397573585e-05,0.0050110810209889,"Actb"
5964.29357145289,0.395478215037305,0.0952906194154766,4.15023238869905,3.32137888402863e-05,0.0050110810209889,"Atf6"
32963.7017317942,-0.35779977105066,0.0860486419448847,-4.15811061004119,3.20890648026105e-05,0.0050110810209889,"Anxa2"
13581.8649563983,-0.330579001429654,0.0792204378203965,-4.17290046009492,3.00746355485336e-05,0.0050110810209889,"Ran"
14182.1927483427,-0.329431412504208,0.0793915605688604,-4.14945127849546,3.33273210931111e-05,0.0050110810209889,"Nfix"
1712.25165346859,-0.315579953578338,0.0759392479201937,-4.15568974175236,3.24307671119154e-05,0.0050110810209889,"Snai1"
673.626129395002,-0.302491042254919,0.0727582484722763,-4.15748109123573,3.21775899580757e-05,0.0050110810209889,"Ndufb2"
1599.17017533445,-0.252677700699432,0.0606126805446748,-4.16872671574382,3.06305985078888e-05,0.0050110810209889,"Emc8"
13778.5596015084,-0.209326786774789,0.0501379228507375,-4.17501912470452,2.97961021175727e-05,0.0050110810209889,"Nono"
9614.16684650149,-0.159396176767566,0.0381098144205634,-4.18254927742599,2.88258511932239e-05,0.0050110810209889,"Copg1"
903.362284655547,-0.268369086922862,0.0647268556856707,-4.14617833787768,3.38070549324552e-05,0.0050267334345124,"Commd5"
25.5079686465692,-1.06246694118409,0.257317451047036,-4.1290123808582,3.64324787370261e-05,0.00535757615888883,"Adgrf4"
1289.30996466868,-0.462561050255015,0.112191739185707,-4.12295106228234,3.74049188706575e-05,0.0054407893948602,"Slc43a3"
2390.74783053365,-0.310951616655215,0.0754896123422858,-4.11913118914023,3.80303593421229e-05,0.00547228245931493,"Tsen34"
1016.03908775703,-0.362258024737836,0.0882410520015292,-4.10532304999671,4.03750244717556e-05,0.0056346047849726,"Pold2"
4404.69505468314,0.349656885207381,0.0850907817333479,4.10922168165188,3.96994848939708e-05,0.0056346047849726,"Atp11a"
1592.04158189012,-0.212917513840055,0.0518671341690916,-4.10505645339733,4.04216155550269e-05,0.0056346047849726,"Hoxc10"
678.402713577227,-0.257168935275413,0.0627562957268357,-4.09789858207712,4.16917864112691e-05,0.00575174727583096,"Ndufa3"
5767.59062178526,-0.352146986538177,0.0860900681457715,-4.09044845849008,4.3053988527088e-05,0.00587906606601522,"Ddx39b"
9225.5485100505,-0.201469262900927,0.0492870762665284,-4.08766918555784,4.35728892597067e-05,0.00588982226336763,"Atp5c1"
150.433533134426,-0.770164869990264,0.18921260189243,-4.0703677360143,4.69389847033512e-05,0.00602960559200127,"Lhx9"
202.367838021349,-0.757953511287365,0.186397831998576,-4.06632149720043,4.77610366725553e-05,0.00602960559200127,"Crnde"
1267.28174374089,-0.525915455357924,0.128933694503279,-4.07896056483938,4.52375089632484e-05,0.00602960559200127,"Efnb1"
819.826760249309,-0.523686362219822,0.12869792515407,-4.06911270397633,4.71925163358027e-05,0.00602960559200127,"Rem1"
1198.55399306366,-0.33650215420235,0.0825556765368435,-4.07606318933349,4.58045765211829e-05,0.00602960559200127,"Atoh8"
2380.36086910006,-0.275550233854489,0.067643431705823,-4.07356970079281,4.6297987012702e-05,0.00602960559200127,"Acot7"
1265.40861436502,-0.250075715993254,0.0614716148246383,-4.06814944924826,4.73879855707052e-05,0.00602960559200127,"Crtc1"
741.565151440211,-0.476282184222863,0.117273500702378,-4.06129416594797,4.88014338021203e-05,0.00610337184242966,"Fam212b"
3142.74799688711,-0.387636991973927,0.0955098150236022,-4.05860896995911,4.93658964478729e-05,0.00611680024319848,"Nde1"
3835.75214721621,-0.349269101678438,0.0861176029034208,-4.05572252249213,4.99795644827104e-05,0.00613602322851037,"Efemp2"
286.080473621679,-0.308013743856069,0.0760213217576096,-4.05167572379439,5.0852112397138e-05,0.00618639061907728,"Zbtb45"
6573.54137072344,0.267376905723885,0.0661717501197102,4.04065035668813,5.33031778884451e-05,0.00636877791520689,"Npepps"
14345.6882778586,-0.152681964995567,0.0377788985618445,-4.04146152502631,5.31190973465904e-05,0.00636877791520689,"Tcp1"
1188.41942901491,-0.366667281771398,0.0907961163465805,-4.03835864930369,5.38265126636745e-05,0.00637439285367515,"Limd2"
1773.94274271962,-0.40295884375918,0.0998609109846511,-4.03520095887284,5.45555834666474e-05,0.00640405980658488,"Tubg1"
855.396155763387,-0.396044021509298,0.0982360129351831,-4.03155634757501,5.54087081400161e-05,0.00644764636808431,"Atp5k"
3031.3160652257,1.45750617595511,0.363910571214254,4.00512183829084,6.19855238007762e-05,0.00651549566909832,"Dcn"
1947.38343823454,-0.812302247256142,0.201814736306708,-4.02498976101351,5.69777945291745e-05,0.00651549566909832,"Bok"
666.660468609173,-0.598301818173337,0.14963667385225,-3.9983635212588,6.37819408647347e-05,0.00651549566909832,"Pmf1"
676.37346259287,0.545242297251403,0.135982577145489,4.00964821153554,6.08092749634491e-05,0.00651549566909832,"Tgfbr3"
787.048484726895,-0.533417455319026,0.133131820816814,-4.00668639583165,6.15765341283283e-05,0.00651549566909832,"Hspb6"
1374.6550129922,-0.442279615730969,0.110516191409048,-4.00194405988874,6.28241539855702e-05,0.00651549566909832,"Dtymk"
957.468757493693,-0.413015964668612,0.102609668416653,-4.02511742842336,5.69468911901147e-05,0.00651549566909832,"Ppil1"
3038.8159195898,0.385405159357911,0.096206583122943,4.00601649957154,6.17513373880342e-05,0.00651549566909832,"Lmbrd1"
22620.7305207262,-0.384874714255252,0.0959312238050718,-4.01198586851452,6.02101051140296e-05,0.00651549566909832,"Myl6"
1394.61302095313,-0.382141606753191,0.0954285162426942,-4.00448023084973,6.21539883227037e-05,0.00651549566909832,"Prps1"
